,0_x,0_y,0_x,0_y,0_x,0_y,0,coef mean,coef sem
3744,-0.41471778737692433,-0.9773294252875679,-0.6302252096205021,-0.738013225034179,-1.101587239440824,-0.07917530681538473,-0.06834411802372221,-0.5727703302284436,0.13342896179193334
3742,-0.25130697161218707,-0.6967911405445184,-0.686713908084261,-0.6599544560125375,-0.5320185535671565,-0.07639284144230028,-0.23604465722493626,-0.44846036121255667,0.08372667924827744
3740,-0.1894394852766652,-0.5567171772516593,-0.5350374228768834,-0.5643024655365322,-0.41624585473326453,-0.06380496746819384,-0.1299386100312607,-0.3507837118820656,0.07113805625821984
3738,-0.09311735022175027,-0.34858104654341837,-0.3150308348270783,-0.3322488298820154,-0.3485280509128275,-0.0823042223019481,-0.12324386077358804,-0.23472202792323227,0.04174478635643345
3736,-0.03822107937827906,-0.1898690836674413,-0.22606687200311895,-0.27415075287889623,-0.2466737990750831,-0.09393714332653778,0.07645530666644929,-0.141780489094701,0.0419569507504231
3734,0.11763285288541357,0.10965776907851962,0.14302244602366468,-0.2046708124893744,-0.11722108435730845,-0.08271035348264712,0.022556301396167492,-0.001676125849366371,0.04417473059333607
3732,-0.04548183389893951,-0.1266531183802155,0.24960546169806158,-0.2911967292072274,-0.17290802116660592,-0.07355774890882591,0.048949192918706835,-0.05874897099214941,0.05649777014688857
3730,-0.06084009997301118,-0.11768679298788523,0.329930123039354,-0.3280807124000133,-0.13101779545768247,-0.04728329463536234,0.14897527249483383,-0.029429042845680962,0.06938184502904765
3728,-0.019668749741880865,-0.0509710807745398,0.49151368951222935,-0.3052936299369544,-0.08016167853720506,-0.03056296670862083,0.07094041595732282,0.010827999967193025,0.07898311657550226
3726,-0.1026294127789796,-0.17700288283935772,0.22545687337475329,-0.38673895869517977,-0.11690536738004413,-0.03396896657873825,-0.33167502316560815,-0.1319233911518792,0.06617930857834918
3724,-0.13798993117295044,-0.332766927603038,-0.031015042445545985,-0.5765267566425496,-0.21409311971885836,-0.047275322571517064,-0.6957771456945627,-0.2907777494070031,0.08487752130158022
3722,-0.06744192814456533,-0.23769564060649234,-0.06523340714084298,-0.5413835156319249,-0.10822216955221707,-0.05015881184800885,-0.6158599561656326,-0.24085648986995484,0.07858430739498493
3720,-0.318986774720625,-0.6082111168168179,-0.5081116339317951,-0.6571142038982102,-0.340478540689435,-0.061345331762862616,-0.7273229824233858,-0.4602243691775903,0.07649604936505595
3718,-0.3351567213606569,-0.4202165225951243,-0.6360578298930639,-0.6742168633161914,-0.2403071962879667,-0.07215247338413833,-0.6122626044260168,-0.42719574446616543,0.0742095839540084
3716,-0.4803146332474543,-0.6124772234846144,-0.6949585207271864,-0.6930346342407125,-0.4506521962834587,-0.06417858376975993,-0.40990612177169833,-0.486503130503555,0.07165481433269089
3714,-0.44891911651956373,-0.40238050616105336,-0.3573793017176999,-0.45826159711612574,-0.3614713067266547,-0.060108653674525975,-0.27789645588416845,-0.3380595625428274,0.044855566393399667
3712,-0.2694023870417881,-0.10153147232460165,0.11492761964176952,-0.20824172649797357,-0.04529919952126188,0.0022470894662732555,0.0648233487275429,-0.06321096107857707,0.04585478138584473
3710,0.062415143648991984,0.6538072151650278,0.7358176571213513,0.21158232942706412,0.5849262687855614,0.07216837472518059,0.47221091016115757,0.39898969986204785,0.09195640709684157
3708,0.11995361017682375,0.597338960597522,0.8242204105522617,0.3197402918415024,0.6704122429952178,0.09384413324754853,0.2735112254848492,0.4141458392708179,0.09308464810434879
3706,0.35258423537493166,1.0753261208278027,1.0077385263115823,0.5415151297818875,1.146705116852456,0.12200175267377805,0.5994392095580384,0.6921871559114967,0.12850100675880963
